"country","lat","lon","aqi_category"
"India","24.764992","75.8871173","Unhealthy"
"India","25.7784105","84.7514507","Unhealthy for Sensitive Groups"
"Mexico","19.313889","-98.1925","Unhealthy"
"India","21.3590207","79.6085466","Unhealthy"
"India","16.4219558","74.5310514","Unhealthy for Sensitive Groups"
"Mexico","20.1165413","-98.7413535","Unhealthy for Sensitive Groups"
"Chile","-33.8101102","-70.7390236","Unhealthy"
"India","21.7646404","80.0492523","Unhealthy"
"South Africa","-27.19964","25.981573","Unhealthy for Sensitive Groups"
"Mexico","19.1843821","-99.4145622","Unhealthy"
"China","27.8214162","114.9124505","Unhealthy for Sensitive Groups"
"China","28.6839525","118.2402868","Unhealthy"
"China","34.8108822","117.3178922","Unhealthy"
"China","36.3826354","111.6801701","Unhealthy"
"China","27.9963899","120.695345","Unhealthy for Sensitive Groups"
"China","37.0616519","114.499746","Unhealthy"
"India","22.9924509","72.3825613","Unhealthy"
"India","30.2432006","75.8358123","Unhealthy for Sensitive Groups"
"Brazil","-15.3000401","-49.4271365","Unhealthy"
"Brazil","-23.6195923","-46.5688323","Unhealthy"
"Lesotho","-29.310054","27.478222","Unhealthy for Sensitive Groups"
"Bangladesh","22.2875917","89.9592718","Unhealthy"
"Pakistan","30.0778083","71.1888419","Unhealthy"
"India","23.4578957","75.4191114","Unhealthy"
"India","18.5440657","73.1362935","Unhealthy for Sensitive Groups"
"Nepal","27.866366","83.5469084","Unhealthy for Sensitive Groups"
"Ghana","5.6596441","-0.0096592","Unhealthy for Sensitive Groups"
"Mexico","19.066944","-96.844167","Unhealthy"
"Bangladesh","23.14188","89.57615","Unhealthy"
"India","16.90734","81.671692","Unhealthy for Sensitive Groups"
"China","35.7591944","116.800091","Unhealthy for Sensitive Groups"
"India","23.784437","86.7068534","Unhealthy"
"India","16.7907012","80.8476103","Unhealthy for Sensitive Groups"
"India","19.9353864","73.5301768","Unhealthy for Sensitive Groups"
"India","27.5337104","82.4165115","Unhealthy"
"India","21.5793868","86.564332","Unhealthy"
"Nigeria","6.7086526","6.3296676","Unhealthy"
"India","27.3176717","82.4195721","Unhealthy"
"Indonesia","-7.2459717","112.7378266","Unhealthy"
"China","47.90022","125.46488","Unhealthy for Sensitive Groups"
"China","28.252259","120.564652","Unhealthy"
"India","31.4883609","76.8698788","Unhealthy"
"Mexico","19.321944","-96.318611","Unhealthy for Sensitive Groups"
"India","25.6875311","82.4109017","Unhealthy"
"India","29.1281293","74.6861822","Unhealthy"
"India","22.1826642","75.6773243","Unhealthy"
"Iran (Islamic Republic of)","36.288116","59.616304","Unhealthy for Sensitive Groups"
"India","26.97684","83.10973","Unhealthy for Sensitive Groups"
"United States of America","41.1650536","-98.0531937","Unhealthy for Sensitive Groups"
"Mexico","19.2522748","-99.6054837","Unhealthy for Sensitive Groups"
"France","45.7764637","5.0044767","Unhealthy for Sensitive Groups"
"China","36.9786591","120.7068644","Unhealthy for Sensitive Groups"
"Bangladesh","22.3410585","90.7334333","Unhealthy for Sensitive Groups"
"Mexico","20.9361982","-101.4277488","Unhealthy"
"United States of America","31.3386242","-94.7288558","Unhealthy for Sensitive Groups"
"China","33.571189","114.0289356","Unhealthy"
"China","31.49112","94.56775","Unhealthy for Sensitive Groups"
"China","31.2358322","108.6902275","Unhealthy"
"United States of America","41.0398662","-73.872717","Unhealthy for Sensitive Groups"
"Guatemala","14.1367554","-90.0090511","Unhealthy for Sensitive Groups"
"India","22.1751976","88.4200808","Unhealthy"
"Pakistan","31.3739936","74.3643925","Unhealthy"
"India","21.2374393","78.9081689","Unhealthy"
"India","22.6810246","88.3715343","Unhealthy"
"India","22.822929","88.34956","Unhealthy"
"Indonesia","-7.158753000000001","111.88660450042843","Unhealthy for Sensitive Groups"
"India","19.3098134","84.7971562","Unhealthy for Sensitive Groups"
"China","32.2249546","116.2156446","Unhealthy"
"Indonesia","-7.1571614","112.6559633","Unhealthy for Sensitive Groups"
"Gambia","13.17602","-16.759896","Unhealthy"
"China","29.059309","114.151763","Unhealthy"
"United States of America","31.7428877","-106.3535948","Unhealthy for Sensitive Groups"
"United States of America","33.86428","-118.39591","Unhealthy for Sensitive Groups"
"El Salvador","13.6941885","-89.1104745","Unhealthy"
"Brazil","-23.4754492","-46.3514033","Unhealthy"
"India","27.1037645","78.5881058","Unhealthy"
"India","24.4108921","81.8794694","Unhealthy"
"Colombia","10.7770014","-74.7206038","Unhealthy for Sensitive Groups"
"Pakistan","32.44706","74.21375","Unhealthy"
"India","22.541545","72.9048945","Unhealthy"
"Pakistan","31.503862","73.286393","Unhealthy"
"Uzbekistan","39.0406833","65.5858969","Unhealthy"
"Indonesia","-7.7589375","110.6801533","Unhealthy"
"Sudan","14.9267897","33.422566","Unhealthy for Sensitive Groups"
"Republic of North Macedonia","41.8735768","20.93122","Unhealthy for Sensitive Groups"
"Russian Federation","51.97694","116.588341","Unhealthy for Sensitive Groups"
"Chad","11.7914158","17.1628832","Unhealthy for Sensitive Groups"
"Mali","15.156","-9.782107142857143","Unhealthy"
"India","32.2997393","75.8839627","Unhealthy"
"India","21.1101022","82.0986634","Unhealthy"
"India","31.7084496","76.9293782","Unhealthy for Sensitive Groups"
"India","31.6672387","77.3119246","Unhealthy"
"India","25.5306196","81.3749382","Unhealthy"
"Pakistan","34.3286855","73.1993125","Unhealthy"
"Dominican Republic","18.671553","-70.1741865","Unhealthy for Sensitive Groups"
"India","21.1121514","73.3960108","Unhealthy for Sensitive Groups"
"Libya","29.1613826","16.141311","Unhealthy"
"United States of America","41.4772595","-95.2220692","Unhealthy for Sensitive Groups"
"China","39.5302055","116.6926134","Unhealthy for Sensitive Groups"
"Pakistan","31.5647005","74.3043702","Unhealthy"
"Chile","-34.182453","-70.6511584","Unhealthy for Sensitive Groups"
"Tajikistan","37.90670435","69.77616526823888","Unhealthy for Sensitive Groups"
"India","18.8476511","78.2553023","Unhealthy"
"Trinidad and Tobago","10.3073477","-61.4518649","Unhealthy for Sensitive Groups"
"Libya","26.5909391","12.7695658","Unhealthy for Sensitive Groups"
"India","28.943402","77.2193369","Unhealthy"
"United States of America","34.1898584","-118.1316619","Unhealthy for Sensitive Groups"
"France","45.9584309","5.3595099","Unhealthy for Sensitive Groups"
"Mexico","18.8858536","-99.0646636","Unhealthy"
"China","41.3898978","119.6372932","Unhealthy for Sensitive Groups"
"China","38.2851657","109.7290619","Unhealthy for Sensitive Groups"
"China","34.1598968","113.4666612","Unhealthy"
"India","25.4192773","83.5558636","Unhealthy"
"Kazakhstan","40.73333","68.3","Unhealthy for Sensitive Groups"
"Ethiopia","9.6752117","39.5324899","Unhealthy for Sensitive Groups"
"Pakistan","30.0321374","70.6401114","Unhealthy"
"India","19.9515266","79.9228549","Unhealthy"
"India","24.5969046","72.6253366","Unhealthy"
"Egypt","30.75896","31.39623","Unhealthy for Sensitive Groups"
"China","35.7239394","116.4840873","Unhealthy"
"China","32.010998","112.1163785","Unhealthy"
"Guatemala","14.483333","-90.533333","Unhealthy for Sensitive Groups"
"Chile","-33.0244535","-71.5517636","Unhealthy for Sensitive Groups"
"China","46.8717014","126.6451331","Unhealthy for Sensitive Groups"
"India","22.6153934","70.9495617","Unhealthy"
"Iran (Islamic Republic of)","35.244","60.6225","Unhealthy"
"China","26.423568","111.6081495","Unhealthy for Sensitive Groups"
"China","36.8029113","117.8639989","Unhealthy for Sensitive Groups"
"India","34.0747444","74.8204443","Unhealthy for Sensitive Groups"
"China","41.6626981","123.3379327","Unhealthy for Sensitive Groups"
"India","26.7845026","74.7239399","Unhealthy"
"India","28.67039","78.29227","Unhealthy for Sensitive Groups"
"Pakistan","30.6715098","73.1110572","Unhealthy"
"India","32.5622412","75.1165585","Unhealthy"
"India","23.57215","70.6465877045134","Unhealthy"
"India","33.4683317","76.844902","Unhealthy"
"Saudi Arabia","26.475","50.0416329","Unhealthy"
"India","25.9093007","87.5303721","Unhealthy"
"India","21.6512303","78.802091","Unhealthy"
"Zambia","-16.104099","23.301807","Unhealthy for Sensitive Groups"
"France","45.8880398","6.0992785","Unhealthy for Sensitive Groups"
"India","23.5","76.25","Unhealthy"
"Saudi Arabia","18.2164282","42.5043596","Unhealthy"
"Ethiopia","8.4891492","39.834127","Unhealthy for Sensitive Groups"
"United Arab Emirates","24.4538352","54.3774014","Unhealthy"
"Mexico","19.5866069","-97.0103114","Unhealthy"
"Mexico","19.4757517","-99.1945786","Unhealthy for Sensitive Groups"
"United States of America","26.1836854","-98.1230638","Unhealthy for Sensitive Groups"
"Algeria","36.7753606","3.0601882","Unhealthy"
"India","20.9985516","78.230057","Unhealthy for Sensitive Groups"
"India","19.6060868","84.6724523","Unhealthy"
"India","25.2393732","78.4698691","Unhealthy"
"India","21.486577","70.950134","Unhealthy for Sensitive Groups"
"India","22.6414301","76.3490059","Unhealthy for Sensitive Groups"
"China","32.7165184","108.9912989","Unhealthy"
"Pakistan","30.2944504","73.0589418","Unhealthy"
"United States of America","38.5893934","-119.8345013","Unhealthy"
"Niger","18.739079","7.393331","Unhealthy"
"Tajikistan","40.6656877","70.35395112125178","Unhealthy for Sensitive Groups"
"Nigeria","4.5129124","7.5382548","Unhealthy for Sensitive Groups"
"Indonesia","-7.6532322","112.6872932","Unhealthy"
"Mexico","19.3148008","-98.2673997","Unhealthy"
"Indonesia","-6.4405056","106.71719959625597","Unhealthy"
"India","15.6153752","79.6373069","Unhealthy for Sensitive Groups"
"India","21.4422839","83.5027027","Unhealthy for Sensitive Groups"
"Guatemala","14.421275","-91.1606996","Unhealthy for Sensitive Groups"
"India","26.5152536","79.8266339","Unhealthy"
"China","40.190632","116.412144","Unhealthy for Sensitive Groups"
"India","21.3335004","83.6190492","Unhealthy"
"Brazil","-22.4703403","-43.8263256","Unhealthy"
"India","21.929814","69.7806878","Unhealthy for Sensitive Groups"
"India","21.7080427","72.9956936","Unhealthy for Sensitive Groups"
"India","28.7931703","76.1391283","Unhealthy"
"India","23.9167592","76.9106389","Unhealthy"
"India","17.9143767","77.5263568","Unhealthy"
"Cuba","22.4681502","-79.723897","Unhealthy for Sensitive Groups"
"El Salvador","13.9853216","-89.6802434","Unhealthy for Sensitive Groups"
"Indonesia","-6.5962986","106.7972421","Unhealthy"
"India","22.916667","79.166667","Unhealthy"
"Pakistan","31.04949","73.42191","Unhealthy"
"South Africa","-26.425961","28.470431","Unhealthy"
"India","18.1291893","76.7494127","Unhealthy for Sensitive Groups"
"Greece","37.948342","23.668326","Unhealthy for Sensitive Groups"
"India","24.592433","72.7081876","Unhealthy"
"India","16.3284481","76.1283489","Unhealthy for Sensitive Groups"
"India","31.3837484","76.3754353","Unhealthy"
"Peru","-11.9367735","-76.6969111","Unhealthy"
"India","24.4279649","81.6703044","Unhealthy"
"Pakistan","34.8695225","72.8822606","Unhealthy"
"China","19.2262487","109.4475116","Unhealthy"
"Russian Federation","55.8036225","37.9646488","Unhealthy for Sensitive Groups"
"Brazil","-23.5112184","-46.8764612","Unhealthy"
"United States of America","40.6687141","-74.1143091","Unhealthy for Sensitive Groups"
"Brazil","-23.3644621","-46.7484765","Unhealthy"
"Guatemala","14.707588","-91.731941","Unhealthy for Sensitive Groups"
"Indonesia","-6.9931157","110.1473593","Unhealthy for Sensitive Groups"
"India","25.9914553","78.2811498","Unhealthy"
"Pakistan","24.7469","67.9240283","Unhealthy for Sensitive Groups"
"India","10.8067917","78.7039861","Unhealthy for Sensitive Groups"
"Mexico","20.0897619","-99.2219672","Unhealthy"
"China","40.2939","99.5259","Unhealthy"
"Mexico","19.6415635","-99.1714826","Unhealthy"
"India","21.014289","75.9056141","Unhealthy"
"China","33.9140602","106.523915","Unhealthy"
"China","21.921311","110.8489267","Unhealthy for Sensitive Groups"
"United States of America","33.8963593","-118.3053037","Unhealthy for Sensitive Groups"
"Indonesia","-6.7351047","110.8440684","Unhealthy"
"India","25.5874162","83.5903956","Unhealthy"
"India","18.4610039","74.5790616","Unhealthy"
"Nepal","26.7953984","87.27702548813326","Unhealthy for Sensitive Groups"
"India","26.7010642","77.896749","Unhealthy"
"India","22.9914292","71.4663753","Unhealthy"
"Russian Federation","50.101788","136.509415","Unhealthy"
"United States of America","33.99431195","-117.42376599221046","Unhealthy for Sensitive Groups"
"India","24.8138879","74.1338324","Unhealthy"
"Pakistan","26.1359715","68.2734653","Unhealthy for Sensitive Groups"
"India","21.4705391","83.9761511","Unhealthy"
"India","28.585197","78.570932","Unhealthy"
"India","23.48193","91.262638","Unhealthy for Sensitive Groups"
"Uzbekistan","40.70446","72.06183","Unhealthy for Sensitive Groups"
"India","34.2310358","74.6447745","Unhealthy"
"India","13.336164","80.1948281","Unhealthy for Sensitive Groups"
"Mexico","19.639227","-99.362792","Unhealthy"
"India","23.9106116","85.3124253","Unhealthy"
"India","19.3891776","74.6499061","Unhealthy"
"India","30.6496526","75.5993128","Unhealthy"
"India","25.0585825","73.8880816","Unhealthy"
"India","20.7044778","77.6218843","Unhealthy"
"India","19.9778005","76.7897566","Unhealthy"
"Mexico","19.0390805","-98.7948416","Unhealthy"
"South Africa","-33.741667","18.975","Unhealthy"
"Indonesia","-6.2841644","107.8210101","Unhealthy"
"India","19.7898031","77.1396339","Unhealthy"
"Dominican Republic","18.9063646","-70.7444894","Unhealthy for Sensitive Groups"
"Mexico","19.333333","-98.167778","Unhealthy"
"India","11.2356695","78.8688353","Unhealthy for Sensitive Groups"
"Haiti","18.4326935","-72.865384","Unhealthy for Sensitive Groups"
"China","35.7200664","117.9462238","Unhealthy"
"Japan","37.53145","138.9126572","Unhealthy for Sensitive Groups"
"India","24.9843112","88.2645558","Unhealthy"
"India","29.9681335","80.1370132","Unhealthy"
"Iran (Islamic Republic of)","34.1896877","48.3716218","Unhealthy for Sensitive Groups"
"India","22.9496431","88.4378838","Unhealthy"
"India","29.0594576","78.6290448","Unhealthy"
"India","20.1903644","83.2196816","Unhealthy for Sensitive Groups"
"Tunisia","33.4571102","9.0249829","Unhealthy for Sensitive Groups"
"India","29.099061","77.9208609","Unhealthy"
"Kingdom of Eswatini","-26.325745","31.144663","Unhealthy for Sensitive Groups"
"Dominican Republic","18.83819065","-69.83659838045718","Unhealthy"
"Jamaica","18.4724603","-77.9217357","Unhealthy for Sensitive Groups"
"Egypt","26.147675","32.486341","Unhealthy"
"India","19.2151182","79.0875292","Unhealthy"
"United States of America","41.0145418","-73.872635","Unhealthy for Sensitive Groups"
"India","21.6705476","74.5859189","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","51.532607","-0.196466","Unhealthy for Sensitive Groups"
"India","24.0422209","78.3296257","Unhealthy"
"Japan","35.3066073","136.934098","Unhealthy for Sensitive Groups"
"China","39.679581","112.61926","Unhealthy for Sensitive Groups"
"Dominican Republic","19.06914145","-70.23353271381325","Unhealthy for Sensitive Groups"
"Ethiopia","12.0360639","39.0456845","Unhealthy for Sensitive Groups"
"India","24.6935695","78.4178866","Unhealthy"
"Dominican Republic","18.8732633","-71.5225895","Unhealthy for Sensitive Groups"
"India","18.3982273","76.5625913","Unhealthy"
"Uganda","0.4779014","33.8055239","Unhealthy for Sensitive Groups"
"China","34.6383799","79.0973186","Unhealthy"
"Pakistan","29.863922799999997","67.32507712110223","Unhealthy for Sensitive Groups"
"India","25.1229564","82.5770022","Unhealthy"
"United States of America","25.941482","-80.2319929","Unhealthy"
"India","22.0910049","79.5507791","Unhealthy"
"India","24.1877674","75.6380582","Unhealthy"
"China","26.993991","111.2684212","Unhealthy"
"India","21.4817364","79.8101577","Unhealthy"
"South Africa","-33.934444","18.869167","Unhealthy"
"Mexico","20.6258833","-100.7621826","Unhealthy for Sensitive Groups"
"Guatemala","14.7184317","-90.6434057","Unhealthy for Sensitive Groups"
"Guatemala","14.6113383","-90.6549806","Unhealthy for Sensitive Groups"
"Philippines","7.0736762","122.2011183","Unhealthy for Sensitive Groups"
"India","22.55746745","88.20474670658298","Unhealthy"
"India","22.9746445","75.8268976","Unhealthy"
"Thailand","13.5011393","100.98900652471383","Unhealthy for Sensitive Groups"
"Thailand","7.87513","98.4043","Unhealthy"
"India","24.8810826","86.9197693","Unhealthy for Sensitive Groups"
